concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
44501082,From descendants,"Adenocarcinoma with mixed subtypes of pancreas, NOS",Condition,ICDO3,standard,y,y
44501087,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44501259,From descendants,"Adenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44501467,From descendants,Pleomorphic carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
44501505,From descendants,"Carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
44501512,From descendants,"Squamous cell carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
44501527,From descendants,Solid pseudopapillary neoplasm of pancreas of tail of pancreas,Condition,ICDO3,standard,y,y
44501650,From descendants,"Mucin-producing adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
44501700,From descendants,"Pleomorphic carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
44501766,From descendants,"Spindle cell carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44501853,From descendants,Mucinous adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44502031,From descendants,Mucin-producing adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
44502113,From descendants,"Infiltrating duct carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
44502169,From descendants,"Adenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
44502214,From descendants,Pleomorphic carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44502286,From descendants,"Mucinous cystadenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
44502511,From descendants,Non-small cell carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44502538,From descendants,Mixed cell adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44502569,From descendants,"Carcinoma, anaplastic, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
44502708,From descendants,Mucinous adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
44502767,From descendants,"Non-small cell carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
44502777,From descendants,"Clear cell adenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44502780,From descendants,"Infiltrating duct carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
44502818,From descendants,"Adenocarcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
44502822,From descendants,"Papillary adenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44502941,From descendants,Adenocarcinoma with mixed subtypes of head of pancreas,Condition,ICDO3,standard,y,y
44502960,From descendants,Adenosquamous carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
44503029,From descendants,"Infiltrating duct carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
44503079,From descendants,"Adenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44503092,From descendants,Mucin-producing adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44503143,From descendants,Scirrhous adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
44503160,From descendants,Adenosquamous carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
44503903,From descendants,"Carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44503909,From descendants,"Carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44503915,From descendants,"Carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
44504789,From descendants,"Carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
44504793,From descendants,"Cystadenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36674768,From descendants,Squamous cell carcinoma of exocrine pancreas,Condition,SNOMED,standard,y,y
44501577,From descendants,Intraductal papillary mucinous neoplasm with high grade dysplasia of pancreatic duct,Condition,ICDO3,standard,y,y
36561498,From descendants,Intraductal papillary mucinous neoplasm with high grade dysplasia of body of pancreas,Condition,ICDO3,standard,y,y
36534136,From descendants,Intraductal papillary mucinous neoplasm with high grade dysplasia of tail of pancreas,Condition,ICDO3,standard,y,y
44500131,From descendants,"Adenocarcinoma, metastatic, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44503023,From descendants,Intraductal papillary mucinous neoplasm with high grade dysplasia of head of pancreas,Condition,ICDO3,standard,y,y
605820,From descendants,Adenocarcinoma of pancreas with NRG1 fusion,Condition,SNOMED,standard,y,y
4092074,From descendants,Malignant neoplasm of ectopic pancreatic tissue,Condition,SNOMED,standard,y,y
45763891,From descendants,Adenocarcinoma of pancreas,Condition,SNOMED,standard,y,y
602971,From initial search,Histologic grade of primary malignant neoplasm of pancreas,Observation,SNOMED,standard,y,y
607702,From initial search,Presence of direct invasion by primary malignant neoplasm of pancreas to lymphatic vessel and/or small blood vessel,Observation,SNOMED,standard,y,y
607703,From initial search,Anatomic location directly invaded by primary malignant neoplasm of pancreas,Observation,SNOMED,standard,y,y
607704,From initial search,Presence of direct invasion by primary malignant neoplasm of pancreas to nerve,Observation,SNOMED,standard,y,y
3185161,From initial search,Status of treatment effect from neoadjuvant therapy on excised primary malignant neoplasm of pancreas,Observation,Nebraska Lexicon,standard,n,y
3188888,From initial search,Extent of direct invasion of primary malignant neoplasm of pancreas,Observation,Nebraska Lexicon,standard,y,y
3176199,From initial search,Histologic type of primary malignant neoplasm of pancreas,Observation,Nebraska Lexicon,standard,y,y
619809,From initial search,Histologic type of primary malignant neoplasm of pancreas,Observation,SNOMED,standard,y,y
4094866,From orphan,Malignant tumor of pancreatic duct,Condition,SNOMED,standard,y,y
